global_document	global_page	document_name	document_number	disease_state
4189403	14	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	32	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	23	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	5	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	18	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	36	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	27	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
4189403	10	Global P_Future of Immunology (v1.0)	ABBV-AA-00679-FM	Adolescent Hidradenitis Suppurativa (HS), Alopecia Areata, Ankylosing Spondylitis (AS), Atopic Dermatitis (AD), Crohns Disease (CD), Hidradenitis Suppurativa (HS), Immunology Cross-TA, Inflammatory Bowel Disease (IBD), Non-radiographic Axial Spondyloarthropathy (nrAxSpA), Psoriasis (Ps), Psoriatic Arthritis (PsA), Rheumatoid Arthritis (RA), Ulcerative Colitis (UC)
1542494	11	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	19	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	55	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	37	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	28	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	64	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	46	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	51	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	33	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	24	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	60	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	42	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	13	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	31	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	22	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	40	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	4	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	57	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	39	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	66	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	48	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	35	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	62	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	8	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	12	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	30	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	21	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	56	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	29	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	52	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	34	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	50	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	14	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	32	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	23	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	41	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	58	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	18	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	27	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	1	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	44	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	38	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	65	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	47	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	16	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	9	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	15	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	49	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	45	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1542494	61	VIALE-T (M19-063) Protocol Overview (v3.0)	BCL2-AA-00130-FM	Acute Myeloid Leukemia (AML)
1753607	3	AbbVie Venetoclax Production Critical Steps_Presentation (v1.0)	BCL2-AA-00157-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Hematologic Malignancies
1753607	7	AbbVie Venetoclax Production Critical Steps_Presentation (v1.0)	BCL2-AA-00157-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Hematologic Malignancies
1753607	5	AbbVie Venetoclax Production Critical Steps_Presentation (v1.0)	BCL2-AA-00157-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Hematologic Malignancies
1753607	9	AbbVie Venetoclax Production Critical Steps_Presentation (v1.0)	BCL2-AA-00157-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL), Hematologic Malignancies
5892553	99	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	101	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	91	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	253	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	334	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	370	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	136	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	352	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	262	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	181	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	109	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	226	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	127	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	82	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	330	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	15	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	51	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	132	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	114	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	150	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	60	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	123	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	338	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	95	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	293	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	59	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	356	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	194	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	77	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	239	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	347	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	86	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	130	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	103	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	93	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	273	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	192	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	75	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	156	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	345	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	129	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	363	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	84	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	170	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	332	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	134	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	350	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	107	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	341	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	143	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	62	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	125	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	358	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	79	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	88	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	111	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	21	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	199	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	371	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	92	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	344	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	128	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	133	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	61	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	106	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	160	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	339	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	78	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	87	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	131	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	122	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	139	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	94	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	76	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	157	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	355	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	184	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	85	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	135	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	72	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	63	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	261	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	324	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	81	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	126	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	100	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5892553	98	Epcoritamab Comprehensive Reactive Deck (v1.0)	EPCO-AA-00066-FM	DLBCL
5958082	11	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	6	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	13	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	4	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	17	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	12	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	7	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	14	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	5	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
5958082	9	AMPLIFY ASH 2024 Reactive Deck (v3.0)	BCL2-AA-00275-FM	Chronic Lymphocytic Leukemia (CLL)
6292002	55	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	37	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	28	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	64	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	46	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	15	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	51	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	33	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	60	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	42	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	59	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	31	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	66	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	53	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	35	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	26	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	62	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	44	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	38	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	29	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	47	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	34	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	25	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	43	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	50	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	32	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	23	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	41	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	58	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	49	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	36	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	27	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
6292002	45	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-AA-00073-FM	Follicular Lymphoma
835795	11	VIALE A EHA Abstract Data Deck (v1.0)	BCL2-AA-00056-FM	Acute Myeloid Leukemia (AML)
835795	4	VIALE A EHA Abstract Data Deck (v1.0)	BCL2-AA-00056-FM	Acute Myeloid Leukemia (AML)
835795	5	VIALE A EHA Abstract Data Deck (v1.0)	BCL2-AA-00056-FM	Acute Myeloid Leukemia (AML)
835795	6	VIALE A EHA Abstract Data Deck (v1.0)	BCL2-AA-00056-FM	Acute Myeloid Leukemia (AML)
835795	12	VIALE A EHA Abstract Data Deck (v1.0)	BCL2-AA-00056-FM	Acute Myeloid Leukemia (AML)
5223216	20	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	19	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	28	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	6	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	4	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	26	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	30	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	3	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	7	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	32	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	5	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
5223216	49	NHL Bispecific Journal Club (v2.0)	EPCO-AA-00063-FM	DLBCL, Follicular Lymphoma
3676555	4	2023_ASH EPCOR FAQs (v1.0)	EPCO-AA-00050-FM	DLBCL
3676555	12	2023_ASH EPCOR FAQs (v1.0)	EPCO-AA-00050-FM	DLBCL
3676555	7	2023_ASH EPCOR FAQs (v1.0)	EPCO-AA-00050-FM	DLBCL
3676555	1	2023_ASH EPCOR FAQs (v1.0)	EPCO-AA-00050-FM	DLBCL
3231192	2	Epcoritamab Dosing Guide Poster (v4.0)	EPCO-AA-00043-FM	DLBCL
3231192	1	Epcoritamab Dosing Guide Poster (v4.0)	EPCO-AA-00043-FM	DLBCL
